,Q_1,Q_2,Q_3,Q_4,Q_5,Q_LS
2018-12-05,-0.011220396226415096,-0.011444646888567294,-0.007975442363112392,-0.0034006408668730646,-0.002988039671682627,0.008232356554732468
2018-12-06,-0.019740208579881655,-0.020257960975609758,-0.017251840153452686,-0.015975940443213297,-0.014066860816944025,0.005673347762937632
2018-12-07,-0.00047120355191256834,-0.0011053611532625188,0.0006180731707317073,0.002522725626740947,0.005568118497109827,0.006039322049022395
2018-12-10,-0.015240339650145771,-0.01623533096590909,-0.012092038007863695,-0.011079325301204819,-0.0068224550989345505,0.008417884551211223
2018-12-11,0.0056623916184971096,0.006203451798561152,0.009741666189111747,0.01074181111111111,0.013683348416289593,0.008020956797792484
2018-12-12,-0.00023639917695473248,-0.0016714160246533128,-0.0001115777166437416,0.0019793746268656717,0.003063728862973761,0.003300128039928493
2018-12-13,0.005655785714285714,0.0063492743105950655,0.007291478454680535,0.01212732946298984,0.012769136363636364,0.00711335064935065
2018-12-14,-0.026980037956204378,-0.0305921914893617,-0.02710514861111111,-0.02249275479452055,-0.020063213313161878,0.006916824643042501
2018-12-17,-0.00126607204610951,-0.002874064467766117,0.00017684782608695649,0.004409342507645259,0.004496348611111111,0.005762420657220621
2018-12-18,-0.007868592705167174,-0.009271873626373626,-0.005649002635046113,-0.003607478672985782,-0.004003551226551227,0.003865041478615947
2018-12-19,-0.01272169540229885,-0.015165154811715481,-0.013975721212121213,-0.010108734056987787,-0.006854251127819549,0.005867444274479302
2018-12-20,0.0036909523121387284,0.0025916468885672935,0.0042134938837920495,0.00644628904109589,0.009724245664739884,0.006033293352601155
2018-12-21,-0.007645394202898552,-0.009124888130968623,-0.009234147590361445,-0.004234275362318841,-0.0030013001443001445,0.004644094058598407
2018-12-24,0.0075471508052708655,0.007249516312056738,0.009028291012838802,0.010263402298850574,0.01175084218077475,0.004203691375503886
2018-12-25,-0.012703985294117648,-0.017365030898876404,-0.01409692191780822,-0.007700034321372855,-0.002283262222222222,0.010420723071895423
2018-12-26,-0.001782788268955651,-0.00459160644257703,-0.0041518430493273535,8.124074074074088e-05,0.003994400950871633,0.005777189219827283
2018-12-27,-0.01559796231884058,-0.019809996005326236,-0.019392978436657684,-0.015411242592592593,-0.00893929775280899,0.006658664566031591
2018-12-28,-0.0022693423680456492,-0.005437219373219374,0.00011328873239436609,0.005657989855072463,0.00590489346590909,0.00817423583395474
2019-01-02,-0.0035211922544951596,-0.00809831134969325,-0.0021776166666666666,7.041551246537243e-06,0.0016379041666666667,0.005159096421161826
2019-01-03,-0.005706025280898876,-0.014138570451436386,-0.006404405236907731,-0.0030567936746987946,0.002946933726067747,0.008652959006966623
2019-01-04,0.019355069637883006,0.02254781446111869,0.024623559822747415,0.030097927125506074,0.028576617808219178,0.00922154817033617
2019-01-07,0.014282692200557102,0.019090816044260026,0.019241752717391303,0.02338090780141844,0.02355993871866295,0.00927724651810585
2019-01-08,0.0,-0.0025751363352095064,0.00010322160664819944,0.001626430882352941,0.0013911121642969987,0.0
